BUSINESS NAME,ADDRESS,CITY,ZIP CODE,NAICS CODE,PHONE NUMBER,WEBSITE,ABC LICENSE,ADDRESS AUTHORITY,ADDRESS ID,GEOMETRY
JETT'S FOOD MART #7,4760 OLD SCENIC HWY,ZACHARY,70791,453000,,,YES,ZACHARY,195308,POINT (-91.192553104855 30.655259458667)
SKID MARKS TIRES & AUTO SERVICE,11209 COURSEY BLVD,BATON ROUGE,70816,441000,,,NO,PARISH,149794,POINT (-91.056032215887 30.414031022251)
PERKINS PLAZA AMBULATORY SURGERY CTR,7145 PERKINS RD,BATON ROUGE,70808,541000,,,NO,BATON ROUGE,108858,POINT (-91.113541546315 30.398418423332)
MAYEUX LAW FIRM,600 AMERICA ST,BATON ROUGE,70802,541000,,,NO,BATON ROUGE,99291,POINT (-91.184414256346 30.44589017434)
B & B EZ FOOD MART,24021 PLANK RD,ZACHARY,70791,445120,,,YES,PARISH,59214,POINT (-91.085219512337 30.70105225272)
TYPE & IMAGE LLC,642 RAPIDES ST,BATON ROUGE,70806,815000,,,NO,BATON ROUGE,103635,POINT (-91.131722778814 30.443432940837)
KEEPSAKE FLOWERS BY SHEILA LLC,11028 IDA AVE,CENTRAL,70818,453000,,,,CENTRAL,206385,POINT (-91.065353996269 30.545197939103)
MAID 4 U,3756 BATON ROUGE AVE,BATON ROUGE,70805,812000,,,NO,BATON ROUGE,76458,POINT (-91.165580324477 30.482666279707)
KRAZI KALI'S,6851 REMBRANDT AVE,BATON ROUGE,70806,722000,,,NO,BATON ROUGE,106876,POINT (-91.120584857183 30.458284942284)
KULLMANS FENCING SERVICE,1858 DENVER DR,BATON ROUGE,70810,811000,,,NO,PARISH,47356,POINT (-91.071839174085 30.364046838231)
COX LOUISIANA TELCOM LLC,7401 FLORIDA BLVD,BATON ROUGE,70806,517000,,,NO,BATON ROUGE,110815,POINT (-91.113181491143 30.45420924777)
BROCK LAW LLC,1538 STE C DELPLAZA DR,BATON ROUGE,70815,541000,,,,BATON ROUGE,238641,POINT (-91.083237182767 30.437763527399)
THE NEW GREENWAY BILLARDS,8515 GREENWELL SPRINGS RD,BATON ROUGE,70814,722000,,,NO,PARISH,139940,POINT (-91.099562658209 30.482145108559)
WE GOTCHA,5727 SAURAGE DR,BATON ROUGE,70805,815000,,,,BATON ROUGE,96744,POINT (-91.164992397102 30.501561876256)
EDWARD D JONES & CO #02105,11924 SUNRAY AVE,BATON ROUGE,70816,521000,,,NO,BATON ROUGE,13942,POINT (-91.048938223517 30.424836354101)
R WELLNESS CORPORATE B LLC,7580 STE 100 CORPORATE BLVD,BATON ROUGE,70809,446000,,,NO,BATON ROUGE,220041,POINT (-91.111066027831 30.430281480458)
CHANDLER TOW BOAT SERVICE,3773 HOLLYWOOD ST,BATON ROUGE,70805,336612,,,NO,BATON ROUGE,76624,POINT (-91.151683947292 30.49964697937)
JOEY NOLAS ROOFING & REMODELING,623 WHEATSHEAF DR,BATON ROUGE,70810,238000,,,NO,PARISH,101747,POINT (-91.079263749 30.365412235753)
B & M USED TIRES AND AUTO REPAIR ROAD SERVICE,5644 LINDEN ST,BATON ROUGE,70805,454000,,,NO,BATON ROUGE,95951,POINT (-91.133926025225 30.485367054917)
T & L DISTRIBUTING,2130 WOODDALE BLVD,BATON ROUGE,70806,488999,,,NO,BATON ROUGE,53839,POINT (-91.113981787619 30.468901059221)
AMERICAN PAWN #1,5175 GOVERNMENT ST,BATON ROUGE,70806,453310,,,NO,BATON ROUGE,90562,POINT (-91.136809711388 30.444890871806)
SUPERIOR PROFESSIONAL SERVICES LLC,18113 MARTHA DR,ZACHARY,70791,811000,,,NO,PARISH,45197,POINT (-91.108841894381 30.624964257904)
BIERMAN INSURANCE GROUP,5536 STE A SUPERIOR DR,BATON ROUGE,70816,524210,,,NO,BATON ROUGE,94763,POINT (-91.049382603193 30.404571555731)
STRAIN DENNIS & BATES ATTYS AT LAW,318 SAINT CHARLES ST,BATON ROUGE,70802,541110,,,NO,BATON ROUGE,69818,POINT (-91.185477731026 30.444566963059)
"BEST IN BILLIARDS, THE",5830 STE A2 S SHERWOOD FOREST BLVD,BATON ROUGE,70816,722410,,,NO,PARISH,144698,POINT (-91.05280240156 30.402712743093)
JARREAU PHOTOGRAPHY,8905 ORLEANS DR,BATON ROUGE,70810,541000,,,NO,PARISH,120740,POINT (-91.062708491092 30.367972614528)
PETROLEUM MATERIAL SERVICES,617 N 3RD ST,BATON ROUGE,70802,,,,NO,BATON ROUGE,139120,POINT (-91.188584376751 30.452907176736)
ACCURATE TAX SERVICES,4904 WINBOURNE AVE,BATON ROUGE,70805,541000,,,NO,BATON ROUGE,87663,POINT (-91.141434523339 30.478656070261)
TAYLOR HOME HEALTH SUPPLY,11944 CLOVERLAND CT,BATON ROUGE,70809,453000,,,NO,PARISH,14123,POINT (-91.048080703299 30.388564699909)
RONNY J CHAMPLIN,5341 S SHERWOOD FOREST BLVD,BATON ROUGE,70816,541000,,,NO,BATON ROUGE,92708,POINT (-91.051095523769 30.406094612602)
COASTAL TRUCK DRIVING,15150 FLORIDA BLVD,BATON ROUGE,70819,611000,,,NO,PARISH,31223,POINT (-91.017266243685 30.464560162973)
VIZION SALON,11061 MURIEL AVE,BATON ROUGE,70816,812000,,,NO,BATON ROUGE,245864,POINT (-91.060167762256 30.434861029397)
B & G ANGELIC CATERING,11662 FLAMINGO DR,BATON ROUGE,70814,722000,,,NO,PARISH,12573,POINT (-91.054795683055 30.489966517876)
BERTHA STEWART CATERING,3924 KAREN ELIZABETH DR,ZACHARY,70791,815000,,,NO,ZACHARY,192089,POINT (-91.164832984321 30.641913631252)
PREMIER WASTE SOLUTIONS LLC,4420 DIVINCENTI DR,BATON ROUGE,70807,561000,,,NO,BATON ROUGE,83436,POINT (-91.146234707699 30.543538266351)
QUARD D'S,3002 MASON AVE,BATON ROUGE,70805,,,,NO,BATON ROUGE,66865,POINT (-91.160546386861 30.507133031402)
LONDON ROOFING,5810 CADILLAC ST,BATON ROUGE,70811,238000,,,NO,BATON ROUGE,97444,POINT (-91.133158316386 30.517801054474)
REYMOND HOUSE,7250 GOODWOOD AVE,BATON ROUGE,70806,712120,,,NO,BATON ROUGE,109744,POINT (-91.113884611532 30.441802963815)
NAILS BY MARTRICIA,2326 GAYOSA ST,BATON ROUGE,70802,812000,,,NO,BATON ROUGE,57977,POINT (-91.164032046831 30.454123481299)
ADVANCED BUILDING INSPECTIONS,2065 CEDARDALE AVE,BATON ROUGE,70808,541000,,,NO,BATON ROUGE,52725,POINT (-91.158489570323 30.420557498029)
HOME2 SUITES,2552 CITIPLACE CT,BATON ROUGE,70808,721000,,,NO,BATON ROUGE,61416,POINT (-91.130554308246 30.423024270996)
UNITED STEELWORKERS OF AMERICA,5723 STE A4 SUPERIOR DR,BATON ROUGE,70816,331111,,,NO,BATON ROUGE,135634,POINT (-91.04885073135 30.40321041982)
DUMAS GOLF COURSE,3400 LAVEY LN,BAKER,70714,713000,,,YES,PARISH,161247,POINT (-91.165830266765 30.574958486677)
NEW YORK BAGEL COMPANY & CAFE,8210 STE A JEFFERSON HWY,BATON ROUGE,70809,722000,,,NO,BATON ROUGE,116239,POINT (-91.101369310459 30.421473513099)
THE SPOT HOOKAH LOUNGE,8700 STE B FLORIDA BLVD,BATON ROUGE,70815,722000,,,NO,BATON ROUGE,220065,POINT (-91.093616373968 30.45198794728)
WILSON WAREHOUSE CO INC,1920 SORREL AVE,BATON ROUGE,70802,493000,,,NO,BATON ROUGE,59189,POINT (-91.180416520858 30.464717158785)
OMW TRANSPORTATION LLC,4605 UNDERWOOD AVE,BATON ROUGE,70805,485000,,,NO,BATON ROUGE,85001,POINT (-91.143549837851 30.474168235132)
PRIZM VENTURES LLC,12613 COUNTRY RIDGE AVE,BATON ROUGE,70816,454000,,,NO,BATON ROUGE,19420,POINT (-91.040116918159 30.403764619592)
LATECH LLC,10741 COURSEY BLVD,BATON ROUGE,70816,238000,,,NO,PARISH,153934,POINT (-91.06203298486 30.417134761792)
SOUTHERN STATES CONSTRUCTION EQUIPMENT,4173 N FLANNERY RD,BATON ROUGE,70814,238140,,,NO,PARISH,80935,POINT (-91.035165847715 30.489931322135)
DUPLANTIS DESIGN GROUP,4311 BLUEBONNET BLVD,BATON ROUGE,70809,541000,,,NO,PARISH,142622,POINT (-91.07869616921 30.409225360397)
URSULAS IN HOME KITCHEN & CATERING SERVICES,8925 GOVERNOR NICHOLS DR,BATON ROUGE,70811,815000,,,NO,PARISH,120904,POINT (-91.121125298246 30.529958907787)
DPL SERVICES,11265 CHARINGTON AVE,BATON ROUGE,70815,812000,,,NO,BATON ROUGE,10187,POINT (-91.05884501653 30.445175684388)
SYSTEMS SERVICES INC,259 DELGADO DR,BATON ROUGE,70808,518000,,,NO,BATON ROUGE,61775,POINT (-91.167993321056 30.402440634454)
PETERBILT OF LOUISIANA LEASING LLC,16310 COMMERCIAL AVE,BATON ROUGE,70816,532000,,,NO,PARISH,36755,POINT (-91.004021869101 30.444747464676)
PERPETUAL HEALTHCARE SERVICES LLC,10536 FERNBROOK AVE,BATON ROUGE,70809,541000,,,NO,PARISH,4760,POINT (-91.065714897385 30.394253519601)
PLUS ME PLEASE,725 WOODHAVEN ST,BATON ROUGE,70815,454100,,,NO,BATON ROUGE,109738,POINT (-91.074252962664 30.447711213946)
FAIRY TALE WISHES THRIFT SHOP,2045 N FOSTER DR,BATON ROUGE,70802,441000,,,NO,BATON ROUGE,52350,POINT (-91.13996585814 30.467356245881)
MASONIC LODGE,11525 SULLIVAN RD,CENTRAL,70818,813000,,,NO,CENTRAL,202456,POINT (-91.036982318047 30.553206904916)
HARLEY-DAVIDSON OF BR INC,5853 SIEGEN LN,BATON ROUGE,70809,441000,,,NO,PARISH,98067,POINT (-91.056586265387 30.39679736713)
A R T INC,11656 CEDAR PARK AVE,BATON ROUGE,70809,811000,,,NO,PARISH,12538,POINT (-91.052102735941 30.388850363313)
ALL STAR AWARDS & GIFTS,11741 PLANK RD,BATON ROUGE,70811,453000,,,NO,PARISH,142745,POINT (-91.135633086422 30.552925154304)
EMMERSON DESIGNS,433 CORNELL AVE,BATON ROUGE,70808,448000,,,NO,BATON ROUGE,82500,POINT (-91.16914005157 30.405822715687)
APRIL MAE LLC,18061 VILLA TRACE AVE,GREENWELL SPRINGS,70739,454000,,,NO,CENTRAL,208163,POINT (-90.993379398446 30.532021929144)
WILSON'S WELDING AND FABRICATION LLC,1731 EDINBURGH AVE,BATON ROUGE,70808,238000,,,NO,BATON ROUGE,41272,POINT (-91.14496095167 30.410129086241)
ELLISON ATTY AT LAW,336 LOUISIANA AVE,BATON ROUGE,70802,541000,,,NO,BATON ROUGE,72024,POINT (-91.186757845899 30.444776421152)
KARLIES KLOSET AND ACCESSORIES,12272 LITTLEWOODS DR,BATON ROUGE,70807,454000,,,NO,BATON ROUGE,16606,POINT (-91.166918297173 30.557236060322)
BURGER KING # 12661,3530 HARDING BLVD,BATON ROUGE,70807,722000,,,NO,BATON ROUGE,74057,POINT (-91.154970495575 30.521023349698)
COINMACH CORPORATION,8772 ELM GROVE GARDEN DR,BATON ROUGE,70807,812000,,,NO,BATON ROUGE,120069,POINT (-91.168341961731 30.52702216494)
SAINT GARABED ARMENIAN CHURCH,6208 FLORIDA BLVD,BATON ROUGE,70806,813000,,,NO,BATON ROUGE,101373,POINT (-91.126053556842 30.450846196059)
VOGUE HAIR DESIGNS,9420 LEMON RD,SLAUGHTER,70777,812000,,,NO,PARISH,125287,POINT (-91.083187106344 30.70454481083)
BAKER GLASS WORKS,14512 PLANK RD,BAKER,70714,811000,,,NO,BAKER,191545,POINT (-91.125589661998 30.578046554778)
CHILDREN'S UNIVERSE,5646 BROWNFIELDS DR,BATON ROUGE,70811,624410,,,NO,PARISH,95982,POINT (-91.135588006086 30.554877958331)
RIVER PARISH APPRAISERS INC,9135 ELLIOT RD,BATON ROUGE,70817,531000,,,NO,PARISH,122621,POINT (-90.989684360043 30.368478340055)
MELEA'S PLACE,14827 OLD HAMMOND HWY,BATON ROUGE,70819,445000,,,NO,PARISH,29835,POINT (-91.02142165174 30.45367480052)
SOUTHERN MOTORING SOLUTIONS,11666 STE B CEDAR PARK AVE,BATON ROUGE,70809,811000,,,NO,PARISH,231783,POINT (-91.051864233217 30.388688932554)
TWILIGHT CENTER,3800 FLORIDA BLVD,BATON ROUGE,70806,621000,,,NO,BATON ROUGE,76745,POINT (-91.150949270416 30.450233486884)
EQUITY ONE PROPERTY MANAGEMENT,1803 S SHERWOOD FOREST BLVD,BATON ROUGE,70816,531312,,,NO,BATON ROUGE,44919,POINT (-91.056501126322 30.43646798412)
BAYOU STATE CREDIT LLC,9930 STE C FLORIDA BLVD,BATON ROUGE,70815,522298,,,NO,BATON ROUGE,228613,POINT (-91.074698983019 30.455588791925)
BROWN CUNNINGHAM AND GANNUCH,9256 INTERLINE AVE,BATON ROUGE,70809,541000,,,NO,BATON ROUGE,135337,POINT (-91.081976210023 30.421628245115)
CITY PORK OF LSU LLC,10450 STE A FLORIDA BLVD,BATON ROUGE,70815,722000,,,NO,BATON ROUGE,213967,POINT (-91.067926485835 30.45694069207)
PEDIATRIC & INTERNAL MEDICINE ASSOCIATES,8894 STE Q AIRLINE HWY,BATON ROUGE,70806,621111,,,NO,BATON ROUGE,139585,POINT (-91.094021310322 30.447076605524)
SELECT STYLE HAIR STUDIO,10466 STE D AIRLINE HWY,BATON ROUGE,70809,812112,,,NO,PARISH,135790,POINT (-91.067768485371 30.412608695348)
GIJ,7924 STE C WRENWOOD BLVD,BATON ROUGE,70809,448310,,,NO,BATON ROUGE,135034,POINT (-91.100537733523 30.421692763367)
DANIELLE'S HAIRCUT GARAGE,13623 STE D HOOPER RD,CENTRAL,70818,812000,,,NO,CENTRAL,234976,POINT (-91.03672693152 30.554668839898)
SUPERIOR SERVICES & SUPPLY LLC,4341 INNISWOLD RD,BATON ROUGE,70809,815000,,,NO,PARISH,82674,POINT (-91.076585312771 30.410145286151)
COOLOGICS INC,10532 STE C S GLENSTONE PL,BATON ROUGE,70810,561000,,,NO,PARISH,219303,POINT (-91.106162110971 30.367012667166)
JADE NAIL & SPA INC,6435 SIEGEN LN,BATON ROUGE,70809,812000,,,NO,PARISH,103857,POINT (-91.060391873681 30.390971003735)
POLICE JURY ASSOCIATION OF LOUISIANA,707 N 7TH ST,BATON ROUGE,70802,813940,,,NO,BATON ROUGE,141333,POINT (-91.183806147943 30.454216079778)
AQUATIX KOOL ICE AND WATER,19119 PLANK RD,ZACHARY,70791,815000,,,NO,ZACHARY,197231,POINT (-91.110542279195 30.634896934451)
JB JAMES CONSTRUCTION LLC,1881 WOODDALE BLVD,BATON ROUGE,70806,238000,,,NO,BATON ROUGE,47929,POINT (-91.113545029684 30.465243148842)
ROVER JANITORIAL SERVICE INC,8345 STE F FLORIDA BLVD,BATON ROUGE,70806,561000,,,NO,BATON ROUGE,212705,POINT (-91.099225165362 30.452906381122)
HOPE TRAINING AND CONSULTING,229 OCEAN DR,BATON ROUGE,70806,815000,,,NO,BATON ROUGE,57308,POINT (-91.114402995546 30.449294620782)
PARKER BLDG,414 LOUISIANA AVE,BATON ROUGE,70802,541340,,,NO,BATON ROUGE,136140,POINT (-91.18614275455 30.444740312435)
DOUBLE D FIREARMS,5557 JANE MARIE DR,ZACHARY,70791,451000,,,NO,ZACHARY,193288,POINT (-91.177847010626 30.660869969296)
OWEN CLINICAL SERVICES LLC,8623 TRAILWOOD AVE,BATON ROUGE,70810,541000,,,NO,PARISH,119143,POINT (-91.096569895846 30.369456294305)
SDJ SWEET TREATS,15411 WAYWOOD AVE,BATON ROUGE,70816,454000,,,NO,BATON ROUGE,32597,POINT (-91.014810501073 30.439201438146)
GATES & FENCE COMPANY,10211 SPRINGDALE AVE,BATON ROUGE,70810,238000,,,NO,PARISH,1820,POINT (-91.116379627918 30.345365636872)
MEDICAL MANAGEMENT OPTIONS,728 NORTH BLVD,BATON ROUGE,70802,621420,,,NO,BATON ROUGE,136150,POINT (-91.18344906485 30.446915670176)
CHATMAN TRUCKING,4335 MAPLE DR,BATON ROUGE,70805,484000,,,NO,BATON ROUGE,82594,POINT (-91.152538180915 30.489337597849)
TAPERS HAIR CARE,5627 STE G HOLLYWOOD-GREENWELL XOVR,BATON ROUGE,70805,812000,,,NO,BATON ROUGE,95687,POINT (-91.133982269183 30.501233773625)
LARRYS QUICK STOP,6288 AIRLINE HWY,BATON ROUGE,70805,445110,225-354-0104,,YES,BATON ROUGE,102360,POINT (-91.128212431916 30.497409682491)
EXXON MOBIL BATON ROUGE TERMINAL,3329 SCENIC HWY,BATON ROUGE,70805,324000,,,NO,PARISH,180931,POINT (-91.168870567839 30.478023490786)
YOUTH BUILD CAPITAL CITY,1374 THOMAS H DELPIT DR,BATON ROUGE,70802,813000,225-379-3807,http://ebrpha.org/youthbuild-capital-city-who-and-what-we-are,NO,BATON ROUGE,145414,POINT (-91.179781217973 30.435411916301)
LOUISIANA INSURANCE GUARANTY ASSOCIATION,2142 QUAIL RUN DR,BATON ROUGE,70808,524210,,,NO,BATON ROUGE,54233,POINT (-91.126306250952 30.405225736345)
STARBUCKS COFFEE #52164,2020 O'NEAL LN,BATON ROUGE,70816,722000,,,NO,BATON ROUGE,51556,POINT (-91.008139617134 30.439485843604)
J T DOIRON INC REALTOR,208 N LEO ST,BATON ROUGE,70806,531000,,,NO,BATON ROUGE,52846,POINT (-91.146063462957 30.449658362992)
ENTEK ENVIRONMENTAL LABORATORIES,14285 AIRLINE HWY,BATON ROUGE,70817,541780,,,NO,PARISH,27375,POINT (-91.021789306681 30.365099732461)
BUSTLE BRIDAL GOWNS,7215 HIGHLAND RD,BATON ROUGE,70808,448000,,,NO,BATON ROUGE,109345,POINT (-91.140403774627 30.379689448931)
SHAVARSH K,711 STE 1B JEFFERSON HWY,BATON ROUGE,70806,454000,,,NO,BATON ROUGE,144478,POINT (-91.130130741646 30.442958556288)
LOUISIANA FISH FRY LTD,5267 PLANK RD,BATON ROUGE,70805,424000,,,NO,BATON ROUGE,91855,POINT (-91.154768528447 30.497345872003)
806 KEYS,10122 KNIGHT'S BRIDGE CT,BATON ROUGE,70816,561000,,,NO,BATON ROUGE,1050,POINT (-91.074081502683 30.430717970295)
SONNY'S CLEANING SERVICE,3024 APT C TOULON DR,BATON ROUGE,70816,332000,,,NO,PARISH,220203,POINT (-91.060144488055 30.422885346305)
STEWART SERVICES,3744 EVANGELINE ST,BATON ROUGE,70805,815000,,,NO,BATON ROUGE,76301,POINT (-91.15166739613 30.492644101208)
THE ARCHITECTURAL STUDIO,409 N 7TH ST,BATON ROUGE,70801,541000,,,NO,BATON ROUGE,80044,POINT (-91.183607349315 30.450773496285)
BUSINESS FIRST BANK,500 LAUREL ST,BATON ROUGE,70801,454000,,,NO,BATON ROUGE,88392,POINT (-91.185555783271 30.450309411536)
BATON ROUGE SPEECH & HEARING FOUNDATION,535 W ROOSEVELT ST,BATON ROUGE,70802,621000,225-343-4232,http://brshf.org,NO,BATON ROUGE,92863,POINT (-91.181722516767 30.421188252655)
RIVERSIDE CONSTRUCTION LLC,2977 FRITCHIE DR,BATON ROUGE,70809,,,,NO,BATON ROUGE,66737,POINT (-91.113625259337 30.423538902831)
BIG E'S RED TOP BARBEQUE,3810 CAPE HATTERAS DR,BATON ROUGE,70814,454000,,,NO,BATON ROUGE,76825,POINT (-91.066045593071 30.484916493205)
THE SOUL FOOD PROJECT LLC,5335 SPOTSYLVANIA DR,BATON ROUGE,70817,,,,NO,PARISH,92601,POINT (-90.987022357421 30.406285553202)
RIVERLAND INDUSTRIES INC,12537 SCENIC HWY,BATON ROUGE,70807,325000,,,NO,PARISH,18941,POINT (-91.203712396031 30.55708109013)
ROBERT SLAY ENTERPRISES LLC,11532 CEDAR PARK AVE,BATON ROUGE,70809,453000,,,NO,PARISH,11668,POINT (-91.05430833336 30.389176162223)
JACK IN THE BOX LP #6315,2181 S SHERWOOD FOREST BLVD,BATON ROUGE,70816,722000,,,NO,BATON ROUGE,55185,POINT (-91.057108130139 30.433153485881)
HAIR NOW,5141 HERRIDGE DR,BATON ROUGE,70817,453000,,,NO,PARISH,90076,POINT (-91.019941380062 30.404826644417)
PAPA JOHNS PIZZA,2333 CHIPPEWA ST,BATON ROUGE,70805,722000,,,NO,BATON ROUGE,139031,POINT (-91.166275825802 30.473529714611)
JACK AND JILL AMERICA - BATON ROUGE CHAPTER,1315 WOODWAY DR,BATON ROUGE,70816,813000,,http://jack-and-jill.org,NO,PARISH,21647,POINT (-91.009487788052 30.451400102568)
H&E EQUIPMENT,7502 PECUE LN,BATON ROUGE,70809,532412,,,NO,BATON ROUGE,164738,POINT (-91.04172543513 30.38229521174)
KENNYS TRANSMISSION,1074 EXECUTIVE PARK AVE,BATON ROUGE,70806,811000,,,NO,BATON ROUGE,6574,POINT (-91.124929226192 30.4598780776)
RELIEF VETERINARY SERVICES,926 LOURAY DR,BATON ROUGE,70808,541940,,,NO,BATON ROUGE,123812,POINT (-91.127338336195 30.384084231474)
"WILLIAMS GROUP LLC, THE",1572 FRATERNITY ST,BATON ROUGE,70807,561000,,,NO,BATON ROUGE,34334,POINT (-91.177372605386 30.529979388126)
LIPARI GIFTS,5859 CASTILE AVE,BATON ROUGE,70806,454000,,,NO,BATON ROUGE,98117,POINT (-91.130425171978 30.440315820959)
RASPBERRY LANE,6707 ROYAL OAKS CT,ZACHARY,70791,454100,,,NO,ZACHARY,218013,POINT (-91.114847075942 30.660950416322)
LOADEM UP ENT LLC,7465 WHITNEY DR,BATON ROUGE,70812,454000,,,NO,PARISH,111429,POINT (-91.115308491714 30.504572604764)
HARRIS MANOR REALTY,5515 STE 2 S SHERWOOD FOREST BLVD,BATON ROUGE,70816,531210,,,NO,BATON ROUGE,144701,POINT (-91.051149126261 30.405099890335)
HOLLY KAY PHOTOGRAPHY LLC,10445 GRACE LN,BATON ROUGE,70817,541000,,,NO,PARISH,141617,POINT (-90.980460740988 30.35349821753)
BAYOU METRIC,11450 CEDAR PARK AVE,BATON ROUGE,70809,423710,,,NO,PARISH,11233,POINT (-91.055086910306 30.389107193778)
AL ROTENBERG & ASSOCIATES INC,2773 BOCAGE CT E,BATON ROUGE,70809,521000,,,NO,BATON ROUGE,64169,POINT (-91.108995727991 30.426896386328)
BARKERS PAINT & BODY SHOP,3867 NORTH ST,BATON ROUGE,70802,811000,,,NO,BATON ROUGE,76928,POINT (-91.151287357987 30.453843656769)
ELITE IMPORTS AUTO REPAIR,12011 FLORIDA BLVD,BATON ROUGE,70815,811000,,,NO,BATON ROUGE,14402,POINT (-91.050180124467 30.460935487461)
ABILITIES FOR SPEECH & LANGUAGE,18268 PETROLEUM DR,BATON ROUGE,70809,621000,,,NO,PARISH,144507,POINT (-91.02245787671 30.348816339525)
DAVID BUTLER LAW,1111 BLDG G S FOSTER DR,BATON ROUGE,70806,541000,,,NO,BATON ROUGE,231416,POINT (-91.132635614135 30.439339299666)
SOUTHEAST MATERIAL HANDLING LLC,14411 MILLDALE RD,ZACHARY,70791,454000,,,NO,PARISH,167410,POINT (-91.002021001366 30.665007262253)
DARDENNE BROTHERS LLC,2038 CYPRESS COVE AVE,ZACHARY,70791,722000,,,NO,ZACHARY,195872,POINT (-91.184753612388 30.646648899723)
PERSONA LLC,1280 GREEN OAK DR,BATON ROUGE,70815,454000,,,NO,BATON ROUGE,20467,POINT (-91.063296432732 30.460964575377)
S & M,4949 STUMBERG LN,BATON ROUGE,70817,423000,,,NO,PARISH,88155,POINT (-91.034809902812 30.404863299676)
B R CHIROPRACTIC CLINIC,1023 LOBDELL BLVD,BATON ROUGE,70806,621310,,,NO,BATON ROUGE,2066,POINT (-91.114420430503 30.459464855693)
JANE OLSON DESIGNS,14238 ADDINGTON AVE,BATON ROUGE,70816,453000,,,NO,BATON ROUGE,27085,POINT (-91.026405206363 30.423335917311)
BOFINGERS TREE SERVICE,4435 BROUSSARD ST,BATON ROUGE,70806,238000,,,NO,BATON ROUGE,83589,POINT (-91.144014810866 30.436817077701)
EVANGELINE TIRE SHOP,5505 EVANGELINE ST,BATON ROUGE,70805,441320,,,NO,BATON ROUGE,94327,POINT (-91.134572914948 30.493711788184)
FIREGUARDS OF BATON ROUGE LLC,6061 W PERIMETER DR,BATON ROUGE,70811,815000,,,NO,BATON ROUGE,100046,POINT (-91.129875595678 30.514932119313)
VARSITY SPORTS,2055 PERKINS RD,BATON ROUGE,70808,453000,,,NO,BATON ROUGE,52523,POINT (-91.160809423329 30.430383723565)
QUESO MEXICAN RESTAURANT,4343 S SHERWOOD FOREST BLVD,BATON ROUGE,70816,722000,,,,BATON ROUGE,154412,POINT (-91.051049761828 30.413887369265)
CAPITAL ONE BANK,2082 MAIN ST,BAKER,70714,522110,,,NO,BAKER,190258,POINT (-91.166153228359 30.596281577907)
TYLER CHIROPRACTIC,2924 STE B1 BRAKLEY DR,BATON ROUGE,70816,,,,,BATON ROUGE,217133,POINT (-91.050882140598 30.425313224311)
SPECTRA EAST,1543 STE 3 DELPLAZA DR,BATON ROUGE,70815,492110,,,NO,BATON ROUGE,134893,POINT (-91.083093817229 30.438323791575)
SILVER NEEDLE,7861 STE D HOOPER RD,BATON ROUGE,70811,812000,,,NO,PARISH,142758,POINT (-91.109412147338 30.529968103004)
BAKER SIGNS & BANNERS,6878 KENT DR,BAKER,70714,339950,,,NO,PARISH,139464,POINT (-91.123341097819 30.588285778195)
LAKE QUICK CARE,307 3RD ST,BATON ROUGE,70801,621000,,,NO,BATON ROUGE,136165,POINT (-91.188388534053 30.449476995292)
FRESENIUS MEDICAL CARE BAKER,4353 GROOM RD,BAKER,70714,621000,,,NO,BAKER,191755,POINT (-91.153614027254 30.587921840566)
CHICKEN SALAD CHICK BURBANK,801 FROGMORE DR,BATON ROUGE,70820,445000,,,NO,BATON ROUGE,232353,POINT (-91.16680168186 30.39034316244)
ISLAND BREEZE CONSULTING,8272 RAINBOW DR,BATON ROUGE,70809,815000,,,NO,PARISH,116847,POINT (-91.101165554559 30.415224120041)
THE FOSSETT FIRM LLC,5253 STE E DIJON DR,BATON ROUGE,70808,541000,,,NO,BATON ROUGE,212193,POINT (-91.111548545578 30.402432842599)
ANNULAR CUTTER SERVICE LLC,3146 LAKE FOREST PARK AVE,BATON ROUGE,70816,811000,,,NO,BATON ROUGE,69354,POINT (-91.030164209137 30.43209711899)
EDWARD D JONES #8554,7147 JEFFERSON HWY,BATON ROUGE,70806,521000,,,NO,BATON ROUGE,108873,POINT (-91.115400388375 30.434247723806)
BASS ELECTRONICS,2839 NEEDHAM DR,BATON ROUGE,70814,332510,,,NO,BATON ROUGE,65001,POINT (-91.079929547817 30.474846066015)
VISION SERVICE CARE,16813 VERMILLION DR,BATON ROUGE,70819,815000,,,NO,BATON ROUGE,39341,POINT (-91.002392881161 30.47679391776)
FAST LINK COMMUNICATION,3038 NORTH ST,BATON ROUGE,70802,443000,,,NO,BATON ROUGE,67650,POINT (-91.157712814918 30.453157778043)
FOUNDATION FOR HISTORICAL LOUISIANA,502 NORTH BLVD,BATON ROUGE,70802,813000,225-387-2464,http://fhl.org/,NO,BATON ROUGE,88586,POINT (-91.184989641246 30.446634488924)
NEPHS DELI LLC,2046 SCENIC HWY,BATON ROUGE,70802,722000,,,NO,BATON ROUGE,137598,POINT (-91.167774894895 30.46625548901)
C AND M REAMS CONTRACTOR LLC,1017 CHARLES T. SMITH DR,BATON ROUGE,70802,236000,,,NO,BATON ROUGE,139157,POINT (-91.178964084449 30.446317548359)
CAMPUS FEDERAL CREDIT UNION,6230 PERKINS RD,BATON ROUGE,70808,522130,,,NO,BATON ROUGE,101765,POINT (-91.124895065107 30.405664755674)
